# Temperatura_=_20.0
# Concentracion g/m^3_=_11600.0
# C_Vs_to_Am_M_A/Vsm_=_65563218390.804596
# pendiente_HvsI_1/m_=_3716.3
# ordenada_HvsI_A/m_=_1297.0
# frecuencia_Hz_=_301741.13043013855
# Promedio de 40 ciclos

Tiempo_(s)	Campo_(V.s)	Magnetizacion_(V.s)	Campo_(kA/m)	Magnetizacion_(A/m)
0.000000e+00	-7.891765e-09	-1.007546e-08	-5.754315e+01	-6.580937e+02
1.000000e-08	-7.888036e-09	-1.007453e-08	-5.751596e+01	-6.579662e+02
2.000000e-08	-7.881799e-09	-1.006990e-08	-5.747049e+01	-6.577719e+02
3.000000e-08	-7.872928e-09	-1.006477e-08	-5.740580e+01	-6.575051e+02
4.000000e-08	-7.861235e-09	-1.005811e-08	-5.732054e+01	-6.571611e+02
5.000000e-08	-7.846640e-09	-1.004965e-08	-5.721412e+01	-6.567383e+02
6.000000e-08	-7.829310e-09	-1.003656e-08	-5.708775e+01	-6.562388e+02
7.000000e-08	-7.809614e-09	-1.001193e-08	-5.694414e+01	-6.556685e+02
8.000000e-08	-7.787409e-09	-1.001511e-08	-5.678223e+01	-6.550367e+02
9.000000e-08	-7.762168e-09	-1.005048e-08	-5.659817e+01	-6.543547e+02
1.000000e-07	-7.733812e-09	-1.002900e-08	-5.639141e+01	-6.536342e+02
1.100000e-07	-7.702632e-09	-9.991717e-09	-5.616407e+01	-6.528860e+02
1.200000e-07	-7.668677e-09	-9.970032e-09	-5.591648e+01	-6.521181e+02
1.300000e-07	-7.632175e-09	-9.946887e-09	-5.565032e+01	-6.513349e+02
1.400000e-07	-7.593582e-09	-9.927843e-09	-5.536891e+01	-6.505364e+02
1.500000e-07	-7.552717e-09	-9.945168e-09	-5.507094e+01	-6.497179e+02
1.600000e-07	-7.509098e-09	-9.953585e-09	-5.475290e+01	-6.488700e+02
1.700000e-07	-7.462803e-09	-9.857720e-09	-5.441533e+01	-6.479795e+02
1.800000e-07	-7.413746e-09	-9.877625e-09	-5.405763e+01	-6.470306e+02
1.900000e-07	-7.361652e-09	-9.860247e-09	-5.367778e+01	-6.460064e+02
2.000000e-07	-7.306712e-09	-9.816680e-09	-5.327718e+01	-6.448915e+02
2.100000e-07	-7.249079e-09	-9.832058e-09	-5.285695e+01	-6.436733e+02
